,course_title,course_URL,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled,course_icon,image_name
61,"TESOL Certificate, Part 1: Teach English Now!",https://www.coursera.org/specializations/tesol,Arizona State University,SPECIALIZATION,4.9,Beginner,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/Spanish-Launch-10-7-images/Thumbnails%20of%20Banner%20%28Logos%29/tesol_ASU_banner.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"TESOL Certificate, Part 1: Teach English Now! by Arizona State University"
62,Software Product Management,https://www.coursera.org/specializations/product-management,University of Alberta,SPECIALIZATION,4.7,Beginner,140k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/product-management-s12n/project_management.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Software Product Management by University of Alberta
63,AWS Fundamentals,https://www.coursera.org/specializations/aws-fundamentals,Amazon Web Services,SPECIALIZATION,4.6,Beginner,210k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f4/5219a4886e4feead04a706b73a9cd1/specialization_logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,AWS Fundamentals by Amazon Web Services
64,Psychological First Aid,https://www.coursera.org/learn/psychological-first-aid,Johns Hopkins University,COURSE,4.8,Mixed,280k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/de/e250c02c7f11e4a56e09598f8b6c89/PFA.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Psychological First Aid by Johns Hopkins University
65,Career Success,https://www.coursera.org/specializations/career-success,"University of California, Irvine",SPECIALIZATION,4.5,Beginner,920k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/basicprojmanage/Career-Success-3-rings-600x600_v2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Career Success by University of California, Irvine"
66,Algorithms,https://www.coursera.org/specializations/algorithms,Stanford University,SPECIALIZATION,4.8,Intermediate,170k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/41de00794811e682cb918e3e406e4d/cs161logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Algorithms by Stanford University
67,Human Resource Management: HR for People Managers,https://www.coursera.org/specializations/human-resource-management,University of Minnesota,SPECIALIZATION,4.7,Beginner,140k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/de/14dab0b33711e59d33114424704df2/IMG_8691-2036.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Human Resource Management: HR for People Managers by University of Minnesota
68,AI Foundations for Everyone,https://www.coursera.org/specializations/ai-foundations-for-everyone,IBM,SPECIALIZATION,4.7,Beginner,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e4/2ad28cd9a946a2ae5c76a2fa680bbe/Specialization-Certificate-Emblem---AI-Foundations.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,AI Foundations for Everyone by IBM
69,Academic English: Writing,https://www.coursera.org/specializations/academic-english,"University of California, Irvine",SPECIALIZATION,4.7,Beginner,670k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/academic-english-s12n/academic-english%20%281%29.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Academic English: Writing by University of California, Irvine"
70,Supply Chain Management,https://www.coursera.org/specializations/supply-chain-management,Rutgers the State University of New Jersey,SPECIALIZATION,4.7,Beginner,130k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/77/07b0d04dde11e6a933f54c1ddb01d7/thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Supply Chain Management by Rutgers the State University of New Jersey
71,Reinforcement Learning,https://www.coursera.org/specializations/reinforcement-learning,University of Alberta,SPECIALIZATION,4.7,Intermediate,37k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/dc/b5498424c848f8bf2b471b23039b3b/RL-green-square-27-_1_.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Reinforcement Learning by University of Alberta, Alberta Machine Intelligence Institute"
72,Data Analysis and Presentation Skills: the PwC Approach,https://www.coursera.org/specializations/pwc-analytics,PwC,SPECIALIZATION,4.6,Beginner,240k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/50c800335611e6a7800fb6ff2f8eb2/PwC_fl_c.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Data Analysis and Presentation Skills: the PwC Approach by PwC
73,Project Launch,https://www.coursera.org/learn/project-management,"University of California, Irvine",COURSE,4.7,Beginner,None,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/42/75eb50e74611e6b5e071f884737387/projectlaunch1logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Project Launch by University of California, Irvine"
74,Construction Management,https://www.coursera.org/specializations/construction-management,Columbia University,SPECIALIZATION,4.7,Beginner,72k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/83/27c0906c9b11e697217132e89362f6/CM_SpecLogo800.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Construction Management by Columbia University
75,Social Media Marketing,https://www.coursera.org/specializations/social-media-marketing,Northwestern University,SPECIALIZATION,4.6,Beginner,150k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Northwestern_SocialMediaMarketing_Istock54492310.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Social Media Marketing by Northwestern University
76,User Experience Research and Design,https://www.coursera.org/specializations/michiganux,University of Michigan,SPECIALIZATION,4.8,Beginner,41k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e2/c3dfb0ce6011e89a7a4913dc94a745/ux_micromasters_1x1.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,User Experience Research and Design by University of Michigan
77,Accelerated Computer Science Fundamentals,https://www.coursera.org/specializations/cs-fundamentals,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.7,Intermediate,43k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/14/1910be339d42288b8958d6f421d0c4/CS400_Logo_B_600.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Accelerated Computer Science Fundamentals by University of Illinois at Urbana-Champaign
78,Regulatory Compliance,https://www.coursera.org/specializations/regulatory-compliance,University of Pennsylvania,SPECIALIZATION,4.8,Intermediate,18k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/75/1422973e6a46d0bc7d5430aab3afaa/OVERALL-COMPLIANCE-SPECIALIZATION-3-01.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Regulatory Compliance by University of Pennsylvania
79,Facebook Social Media Marketing,https://www.coursera.org/professional-certificates/facebook-social-media-marketing,Facebook,PROFESSIONAL CERTIFICATE,4.8,Beginner,11k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/02/41460a29d744dfa39106941eae2e02/fb-specialization.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Facebook Social Media Marketing by Facebook
80,Creative Writing,https://www.coursera.org/specializations/creative-writing,Wesleyan University,SPECIALIZATION,4.6,Beginner,170k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ec/6188d0bef811e5a79bdb64213bc357/sketch_cw.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Creative Writing by Wesleyan University
81,Statistics with R,https://www.coursera.org/specializations/statistics,Duke University,SPECIALIZATION,4.7,Beginner,270k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/01/eb2cd0fb6011e58f3fed869dcf948d/unspecified.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Statistics with R by Duke University
82,What is Data Science?,https://www.coursera.org/learn/what-is-datascience,IBM,COURSE,4.7,Beginner,350k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/16/d602b00a6c11e88d594f951694ab88/Data-Science-Orientation.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,What is Data Science? by IBM
83,Leading People and Teams,https://www.coursera.org/specializations/leading-teams,University of Michigan,SPECIALIZATION,4.7,Beginner,270k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UMich_Leading-People-and-Teams_PartnerProvided.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Leading People and Teams by University of Michigan
84,Data Structures and Algorithms,https://www.coursera.org/specializations/data-structures-algorithms,National Research University Higher School of Economics,SPECIALIZATION,4.6,Intermediate,410k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Data Structures and Algorithms by National Research University Higher School of Economics, University of California San Diego"
85,Fintech: Foundations & Applications of Financial Technology,https://www.coursera.org/specializations/wharton-fintech,University of Pennsylvania,SPECIALIZATION,4.6,Beginner,27k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a6/9006bd722940db9c67b379e448b648/digital-chain-blockchain-technology-concept-picture-id911054106.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Fintech: Foundations & Applications of Financial Technology by University of Pennsylvania
86,Business Statistics and Analysis,https://www.coursera.org/specializations/business-statistics-analysis,Rice University,SPECIALIZATION,4.7,Beginner,170k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/13/e8a8105b4e11e68371c1048c1e5df4/ChartsGraphsTabletThumb.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Business Statistics and Analysis by Rice University
87,Object Oriented Programming in Java,https://www.coursera.org/specializations/object-oriented-programming,Duke University,SPECIALIZATION,4.6,Beginner,410k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f2/9b76f090b311e7ab563db169a953fb/programming-1896158_1280.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Object Oriented Programming in Java by Duke University, University of California San Diego"
88,Genomic Data Science,https://www.coursera.org/specializations/genomic-data-science,Johns Hopkins University,SPECIALIZATION,4.4,Intermediate,97k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/17/4df3b0a98411e591c0b9c70a6d8700/GBDS.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Genomic Data Science by Johns Hopkins University
89,Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,University of Amsterdam,SPECIALIZATION,4.6,Beginner,310k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6c/ea5820547d11e49fc9e9f970822685/spn-logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Methods and Statistics in Social Sciences by University of Amsterdam
90,Full-Stack Web Development with React,https://www.coursera.org/specializations/full-stack-react,The Hong Kong University of Science and Technology,SPECIALIZATION,4.7,Intermediate,240k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/eb/cab7f07dd411e8991ff71ead974a6c/Slide1.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Full-Stack Web Development with React by The Hong Kong University of Science and Technology
91,"Brand Management: Aligning Business, Brand and Behaviour",https://www.coursera.org/learn/brand,University of London,COURSE,4.9,Beginner,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9a/eaaf20143211e5865e25d5c1659a56/MOOC-logo_wide.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Brand Management: Aligning Business, Brand and Behaviour by University of London, London Business School"
92,Geographic Information Systems  (GIS),https://www.coursera.org/specializations/gis,"University of California, Davis",SPECIALIZATION,4.8,Beginner,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1f/9e4f30b5a811e589fc15915145485b/davis_gis.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Geographic Information Systems  (GIS) by University of California, Davis"
93,Writing in the Sciences,https://www.coursera.org/learn/sciwrite,Stanford University,COURSE,4.9,Beginner,180k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/15/bfacf07ed011e7923c3da078b81428/images_course_image-stanford.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Writing in the Sciences by Stanford University
94,Stanford Introduction to Food and Health,https://www.coursera.org/learn/food-and-health,Stanford University,COURSE,4.7,Beginner,450k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b0/aae5e0b59611e58ae18543e6165465/fruit-bowl.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Stanford Introduction to Food and Health by Stanford University
95,Machine Learning with TensorFlow on Google Cloud Platform,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp,Google Cloud,SPECIALIZATION,4.5,Intermediate,97k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bc/9e1a60378b11e8a4cfb59484b7aff8/new-ml-on-gcp-logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Machine Learning with TensorFlow on Google Cloud Platform by Google Cloud
96,The Business of Health Care,https://www.coursera.org/specializations/healthcare-administration-management,University of Pennsylvania,SPECIALIZATION,4.6,Beginner,28k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/26/c253603c0611e8b935e76060deb8e1/BOHC_WhartonOnline_Program_Thumb.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Business of Health Care by University of Pennsylvania
97,"HTML, CSS, and Javascript for Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Johns Hopkins University,COURSE,4.8,Mixed,380k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/83/e258e0532611e5a5072321239ff4d4/jhep-coursera-course4.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"HTML, CSS, and Javascript for Web Developers by Johns Hopkins University"
98,Modern and Contemporary Art and Design,https://www.coursera.org/specializations/modern-contemporary-art-design,The Museum of Modern Art,SPECIALIZATION,4.8,Beginner,950k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/7f/4cd8b5440f47bf97c1ee1b42575bbc/Van-gogh_3.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Modern and Contemporary Art and Design by The Museum of Modern Art
99,The Singer Songwriter,https://www.coursera.org/specializations/singer-songwriter,Berklee College of Music,SPECIALIZATION,4.8,Beginner,360k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f8/e8cad37865483589a99a8ad9c668ee/SingerSongwriterSPN.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Singer Songwriter by Berklee College of Music
100,The DIY Musician,https://www.coursera.org/specializations/diy-musician,Berklee College of Music,SPECIALIZATION,4.7,Beginner,140k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d3/c13dfb8548493db241e1e0dbe1ac15/180529AdamCo-72.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The DIY Musician by Berklee College of Music
101,Music Production,https://www.coursera.org/specializations/music-production,Berklee College of Music,SPECIALIZATION,4.8,Beginner,89k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/7d/a1a8c021e611e68279fd98c5d9bfb4/SPN2.B.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Music Production by Berklee College of Music
102,The Business of Music Production,https://www.coursera.org/specializations/business-music-production,Berklee College of Music,SPECIALIZATION,4.8,Beginner,100k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6d/47e79d16394422a3622e9e3b24fb18/180529AdamCo-129.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Business of Music Production by Berklee College of Music
103,Excel Skills for Business: Essentials,https://www.coursera.org/learn/excel-essentials,Macquarie University,COURSE,4.9,Beginner,410k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e9/14e752193046c78641bb4a48a01e57/ICON-1.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Excel Skills for Business: Essentials by Macquarie University
104,"Everyday Excel, Part 1",https://www.coursera.org/learn/everyday-excel-part-1,University of Colorado Boulder,COURSE,4.8,Beginner,64k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/6d264755cf4c85b16223d88960b905/apple-1850613__480.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Everyday Excel, Part 1 by University of Colorado Boulder"
